,,t_min,t_max,dlen,day,state
35,27,0.5349999999999999,0.40875000000000006,1.8571590455825269,0.6428571428571429,0.6869103646603126
35,28,0.56875,0.40875000000000006,1.920907403331879,0.6666666666666666,0.7310585786300049
35,29,0.6125,0.4125,1.9841540549796803,0.6904761904761905,0.771056378226556
35,30,0.6625,0.4125,2.046870690150785,0.7142857142857143,0.8066786301976914
35,31,0.6875,0.4125,2.1090297564221046,0.7380952380952381,0.837923334493486
35,32,0.7125,0.4125,2.1706044754222744,0.7619047619047619,0.8649635770771975
35,33,0.7224999999999999,0.4125,2.231568855272287,0.7857142857142857,0.8880950148326715
35,34,0.7537499999999999,0.42750000000000005,2.291897699532023,0.8095238095238095,0.9076869712477019
35,35,0.82,0.42750000000000005,2.3515666128386874,0.8333333333333334,0.9241418199787566
35,36,0.85625,0.42750000000000005,2.410552003439367,0.8571428571428571,0.9378643669135703
35,37,0.9,0.47375000000000006,2.4688310828315485,0.8809523809523809,0.9492408869046234
35,38,0.9375,0.47375000000000006,2.5263818627327947,0.9047619047619048,0.9586263489399246
35,39,0.96875,0.48625000000000007,2.5831831496043063,0.9285714285714286,0.9663379607166015
35,40,1.0425,0.5250000000000001,2.6392145369532183,0.9523809523809523,0.9726532132038171
35,41,1.1125,0.5250000000000001,2.6944563956356453,0.9761904761904762,0.9778108818934014
35,42,1.1575,0.5375000000000001,2.748889862377166,1.0,0.9820137900379085
36,0,0.0,0.0,0.06127274886500143,0.0,0.0066928509242848554
36,1,0.0,0.0,0.12314293989116303,0.022727272727272728,0.008199453287837706
36,2,0.0,0.0,0.1855841866207379,0.045454545454545456,0.010041772642937057
36,3,0.0,0.0,0.2485693218763155,0.06818181818181818,0.012292908499262303
36,4,0.0,0.0,0.3120704120118668,0.09090909090909091,0.015041030051032
36,5,0.0,0.0,0.37605877489582096,0.11363636363636363,0.01839206370431905
36,6,0.0,0.0,0.44050500175006,0.13636363636363635,0.022472649648793468
36,7,0.0,0.0,0.5053789829350687,0.1590909090909091,0.027433279646084795
36,8,0.0,0.0,0.5706499377330045,0.18181818181818182,0.03345145105511818
36,9,0.0,0.03374999999999999,0.6362864481375455,0.20454545454545456,0.04073456170495663
36,10,0.0,0.05499999999999998,0.7022564966125732,0.22727272727272727,0.04952211984488991
36,11,0.0,0.05499999999999998,0.7685275077318302,0.25,0.060086650174007626
36,12,0.025,0.05499999999999998,0.8350663935595704,0.2727272727272727,0.07273244715626788
36,13,0.030000000000000006,0.05499999999999998,0.9018396025789966,0.29545454545454547,0.08779108407875372
36,14,0.030000000000000006,0.05499999999999998,0.9688131719221971,0.3181818181818182,0.10561238236246605
36,15,0.030000000000000006,0.05499999999999998,1.0359527826036605,0.3409090909090909,0.12654947143779519
36,16,0.030000000000000006,0.05499999999999998,1.1032238174106725,0.36363636363636365,0.15093676035290016
36,17,0.030000000000000006,0.05499999999999998,1.1705914210593267,0.38636363636363635,0.17906026566005723
36,18,0.030000000000000006,0.061249999999999985,1.2380205621858642,0.4090909090909091,0.21112095060076366
36,19,0.0675,0.09624999999999999,1.3054760967107513,0.4318181818181818,0.24719357969992634
36,20,0.09125000000000001,0.13874999999999998,1.3729228320883535,0.45454545454545453,0.2871859013825026
36,21,0.13375,0.22874999999999995,1.440325591939056,0.4772727272727273,0.330805213630137
36,22,0.16625,0.22874999999999995,1.5076492805537043,0.5,0.3775406687981454
36,23,0.20750000000000002,0.24499999999999997,1.5748589467625829,0.5227272727272727,0.4266690315388255
36,24,0.27375000000000005,0.315,1.6419198466726725,0.5454545454545454,0.4772883667393607
36,25,0.3075,0.315,1.7087975047973027,0.5681818181818182,0.5283785592571778
36,26,0.31375000000000003,0.315,1.7754577731308452,0.5909090909090909,0.5788810835125769
36,27,0.36750000000000005,0.38375,1.8418668877569082,0.6136363636363636,0.6277852724308908
36,28,0.40750000000000003,0.38375,1.9079915226204343,0.6363636363636364,0.6742065062693061
36,29,0.41875,0.38375,1.9737988401409492,0.6590909090909091,0.7174440095360342
36,30,0.4375,0.38375,2.0392565383945938,0.6818181818181818,0.7570113728228819
36,31,0.46875,0.38375,2.1043328946450903,0.7045454545454546,0.7926394013561022
36,32,0.505,0.38375,2.1689968050571116,0.7272727272727273,0.8242562571069201
36,33,0.5349999999999999,0.40875000000000006,2.2332178204783477,0.75,0.8519528019683106
36,34,0.56875,0.40875000000000006,2.2969661782276996,0.7727272727272727,0.8759414321052079
36,35,0.6125,0.4125,2.3602128298755014,0.7954545454545454,0.896515237424059
36,36,0.6625,0.4125,2.422929465046606,0.8181818181818182,0.9140120326007685
36,37,0.6875,0.4125,2.4850885313179254,0.8409090909090909,0.9287855296870147
36,38,0.7125,0.4125,2.5466632503180953,0.8636363636363636,0.941184140734608
36,39,0.7224999999999999,0.4125,2.607627630168108,0.8863636363636364,0.9515367590761111
36,40,0.7537499999999999,0.42750000000000005,2.667956474427844,0.9090909090909091,0.9601443010541102
36,41,0.82,0.42750000000000005,2.7276253877345082,0.9318181818181818,0.9672756365081072
36,42,0.85625,0.42750000000000005,2.786610778335188,0.9545454545454546,0.9731666308290043
36,43,0.9,0.47375000000000006,2.8448898577273694,0.9772727272727273,0.9780212333433324
36,44,0.9375,0.47375000000000006,2.9024406376286156,1.0,0.9820137900379085
37,0,0.0,0.0,0.06398836288395411,0.0,0.0066928509242848554
37,1,0.0,0.0,0.1284345897381932,0.023809523809523808,0.008279043875619086
37,2,0.0,0.0,0.19330857092320186,0.047619047619047616,0.010237287162433682
37,3,0.0,0.0,0.25857952572113774,0.07142857142857142,0.012652804483989623
37,4,0.0,0.03374999999999999,0.3242160361256788,0.09523809523809523,0.015629270047407037
37,5,0.0,0.05499999999999998,0.39018608460070636,0.11904761904761904,0.019292242724332255
37,6,0.0,0.05499999999999998,0.4564570957199633,0.14285714285714285,0.023792942398164606
37,7,0.025,0.05499999999999998,0.5229959815477034,0.16666666666666666,0.02931223075135632
37,8,0.030000000000000006,0.05499999999999998,0.5897691905671298,0.19047619047619047,0.03606453809916635
37,9,0.030000000000000006,0.05499999999999998,0.6567427599103303,0.21428571428571427,0.0443013043435336
37,10,0.030000000000000006,0.05499999999999998,0.7238823705917937,0.23809523809523808,0.05431326613264062
37,11,0.030000000000000006,0.05499999999999998,0.7911534053988056,0.2619047619047619,0.0664306227932143
37,12,0.030000000000000006,0.05499999999999998,0.8585210090474599,0.2857142857142857,0.08101976866530781
37,13,0.030000000000000006,0.061249999999999985,0.9259501501739976,0.30952380952380953,0.098474942354424
37,14,0.0675,0.09624999999999999,0.9934056846988846,0.3333333333333333,0.11920292202211755
37,15,0.09125000000000001,0.13874999999999998,1.0608524200764868,0.35714285714285715,0.14359896874846004
37,16,0.13375,0.22874999999999995,1.1282551799271894,0.38095238095238093,0.17201283293576133
37,17,0.16625,0.22874999999999995,1.1955788685418376,0.40476190476190477,0.20470505527196242
37,18,0.20750000000000002,0.24499999999999997,1.2627885347507162,0.42857142857142855,0.24179617240740997
37,19,0.27375000000000005,0.315,1.3298494346608059,0.4523809523809524,0.28321463053491147
37,20,0.3075,0.315,1.396727092785436,0.47619047619047616,0.32865254651727
37,21,0.31375000000000003,0.315,1.4633873611189785,0.5,0.3775406687981454
37,22,0.36750000000000005,0.38375,1.5297964757450415,0.5238095238095238,0.4290534031165338
37,23,0.40750000000000003,0.38375,1.5959211106085676,0.5476190476190477,0.48215044559386533
37,24,0.41875,0.38375,1.6617284281290825,0.5714285714285714,0.5356536708339714
37,25,0.4375,0.38375,1.7271861263827273,0.5952380952380952,0.5883486248147177
37,26,0.46875,0.38375,1.7922624826332236,0.6190476190476191,0.6390927451628511
37,27,0.505,0.38375,1.8569263930452446,0.6428571428571429,0.6869103646603126
37,28,0.5349999999999999,0.40875000000000006,1.921147408466481,0.6666666666666666,0.7310585786300049
37,29,0.56875,0.40875000000000006,1.984895766215833,0.6904761904761905,0.771056378226556
37,30,0.6125,0.4125,2.0481424178636347,0.7142857142857143,0.8066786301976914
37,31,0.6625,0.4125,2.1108590530347393,0.7380952380952381,0.837923334493486
37,32,0.6875,0.4125,2.1730181193060587,0.7619047619047619,0.8649635770771975
37,33,0.7125,0.4125,2.2345928383062286,0.7857142857142857,0.8880950148326715
37,34,0.7224999999999999,0.4125,2.295557218156241,0.8095238095238095,0.9076869712477019
37,35,0.7537499999999999,0.42750000000000005,2.355886062415977,0.8333333333333334,0.9241418199787566
37,36,0.82,0.42750000000000005,2.4155549757226416,0.8571428571428571,0.9378643669135703
37,37,0.85625,0.42750000000000005,2.474540366323321,0.8809523809523809,0.9492408869046234
37,38,0.9,0.47375000000000006,2.5328194457155027,0.9047619047619048,0.9586263489399246
37,39,0.9375,0.47375000000000006,2.590370225616749,0.9285714285714286,0.9663379607166015
37,40,0.96875,0.48625000000000007,2.6471715124882604,0.9523809523809523,0.9726532132038171
37,41,1.0425,0.5250000000000001,2.7032028998371724,0.9761904761904762,0.9778108818934014
37,42,1.1125,0.5250000000000001,2.7584447585195995,1.0,0.9820137900379085
38,0,0.0,0.0,0.06127274886500143,0.0,0.0066928509242848554
38,1,0.0,0.0,0.12314293989116303,0.023809523809523808,0.008279043875619086
38,2,0.0,0.0,0.1855841866207379,0.047619047619047616,0.010237287162433682
38,3,0.0,0.0,0.2485693218763155,0.07142857142857142,0.012652804483989623
38,4,0.0,0.0,0.3120704120118668,0.09523809523809523,0.015629270047407037
38,5,0.0,0.0,0.37605877489582096,0.11904761904761904,0.019292242724332255
38,6,0.0,0.0,0.44050500175006,0.14285714285714285,0.023792942398164606
38,7,0.0,0.0,0.5053789829350687,0.16666666666666666,0.02931223075135632
38,8,0.0,0.0,0.5706499377330045,0.19047619047619047,0.03606453809916635
38,9,0.0,0.03374999999999999,0.6362864481375455,0.21428571428571427,0.0443013043435336
38,10,0.0,0.05499999999999998,0.7022564966125732,0.23809523809523808,0.05431326613264062
38,11,0.0,0.05499999999999998,0.7685275077318302,0.2619047619047619,0.0664306227932143
38,12,0.025,0.05499999999999998,0.8350663935595704,0.2857142857142857,0.08101976866530781
38,13,0.030000000000000006,0.05499999999999998,0.9018396025789966,0.30952380952380953,0.098474942354424
38,14,0.030000000000000006,0.05499999999999998,0.9688131719221971,0.3333333333333333,0.11920292202211755
38,15,0.030000000000000006,0.05499999999999998,1.0359527826036605,0.35714285714285715,0.14359896874846004
38,16,0.030000000000000006,0.05499999999999998,1.1032238174106725,0.38095238095238093,0.17201283293576133
38,17,0.030000000000000006,0.05499999999999998,1.1705914210593267,0.40476190476190477,0.20470505527196242
38,18,0.030000000000000006,0.061249999999999985,1.2380205621858642,0.42857142857142855,0.24179617240740997
38,19,0.0675,0.09624999999999999,1.3054760967107513,0.4523809523809524,0.28321463053491147
38,20,0.09125000000000001,0.13874999999999998,1.3729228320883535,0.47619047619047616,0.32865254651727
38,21,0.13375,0.22874999999999995,1.440325591939056,0.5,0.3775406687981454
38,22,0.16625,0.22874999999999995,1.5076492805537043,0.5238095238095238,0.4290534031165338
38,23,0.20750000000000002,0.24499999999999997,1.5748589467625829,0.5476190476190477,0.48215044559386533
38,24,0.27375000000000005,0.315,1.6419198466726725,0.5714285714285714,0.5356536708339714
38,25,0.3075,0.315,1.7087975047973027,0.5952380952380952,0.5883486248147177
38,26,0.31375000000000003,0.315,1.7754577731308452,0.6190476190476191,0.6390927451628511
38,27,0.36750000000000005,0.38375,1.8418668877569082,0.6428571428571429,0.6869103646603126
38,28,0.40750000000000003,0.38375,1.9079915226204343,0.6666666666666666,0.7310585786300049
38,29,0.41875,0.38375,1.9737988401409492,0.6904761904761905,0.771056378226556
38,30,0.4375,0.38375,2.0392565383945938,0.7142857142857143,0.8066786301976914
38,31,0.46875,0.38375,2.1043328946450903,0.7380952380952381,0.837923334493486
38,32,0.505,0.38375,2.1689968050571116,0.7619047619047619,0.8649635770771975
38,33,0.5349999999999999,0.40875000000000006,2.2332178204783477,0.7857142857142857,0.8880950148326715
38,34,0.56875,0.40875000000000006,2.2969661782276996,0.8095238095238095,0.9076869712477019
38,35,0.6125,0.4125,2.3602128298755014,0.8333333333333334,0.9241418199787566
38,36,0.6625,0.4125,2.422929465046606,0.8571428571428571,0.9378643669135703
38,37,0.6875,0.4125,2.4850885313179254,0.8809523809523809,0.9492408869046234
38,38,0.7125,0.4125,2.5466632503180953,0.9047619047619048,0.9586263489399246
38,39,0.7224999999999999,0.4125,2.607627630168108,0.9285714285714286,0.9663379607166015
38,40,0.7537499999999999,0.42750000000000005,2.667956474427844,0.9523809523809523,0.9726532132038171
38,41,0.82,0.42750000000000005,2.7276253877345082,0.9761904761904762,0.9778108818934014
38,42,0.85625,0.42750000000000005,2.786610778335188,1.0,0.9820137900379085
39,0,0.0,0.0,0.0652709547979359,0.0,0.0066928509242848554
39,1,0.0,0.03374999999999999,0.13090746520247692,0.02631578947368421,0.008466312291574445
39,2,0.0,0.05499999999999998,0.1968775136775045,0.05263157894736842,0.010704638414972404
39,3,0.0,0.05499999999999998,0.2631485247967615,0.07894736842105263,0.013526660842999281
39,4,0.025,0.05499999999999998,0.32968741062450163,0.10526315789473684,0.01707979797121917
39,5,0.030000000000000006,0.05499999999999998,0.396460619643928,0.13157894736842105,0.02154587597301172
39,6,0.030000000000000006,0.05499999999999998,0.4634341889871285,0.15789473684210525,0.027147503912806202
39,7,0.030000000000000006,0.05499999999999998,0.530573799668592,0.18421052631578946,0.03415464090652804
39,8,0.030000000000000006,0.05499999999999998,0.5978448344756039,0.21052631578947367,0.042890676145079555
39,9,0.030000000000000006,0.05499999999999998,0.6652124381242581,0.23684210526315788,0.05373688371670176
39,10,0.030000000000000006,0.061249999999999985,0.7326415792507958,0.2631578947368421,0.06713349888458207
39,11,0.0675,0.09624999999999999,0.8000971137756826,0.2894736842105263,0.08357492007502135
39,12,0.09125000000000001,0.13874999999999998,0.8675438491532852,0.3157894736842105,0.10359579090111538
39,13,0.13375,0.22874999999999995,0.9349466090039875,0.34210526315789475,0.12774423020265366
39,14,0.16625,0.22874999999999995,1.002270297618636,0.3684210526315789,0.1565387304473
39,15,0.20750000000000002,0.24499999999999997,1.0694799638275145,0.39473684210526316,0.19040689900117908
39,16,0.27375000000000005,0.315,1.1365408637376042,0.42105263157894735,0.2296079386871282
39,17,0.3075,0.315,1.2034185218622342,0.4473684210526316,0.2741467702819758
39,18,0.31375000000000003,0.315,1.2700787901957766,0.47368421052631576,0.32369507400413133
39,19,0.36750000000000005,0.38375,1.3364879048218399,0.5,0.3775406687981454
39,20,0.40750000000000003,0.38375,1.4026125396853657,0.5263157894736842,0.43458758678666687
39,21,0.41875,0.38375,1.4684198572058806,0.5526315789473685,0.49342143227676566
39,22,0.4375,0.38375,1.5338775554595254,0.5789473684210527,0.5524380448742111
39,23,0.46875,0.38375,1.5989539117100215,0.6052631578947368,0.6100133706131682
39,24,0.505,0.38375,1.6636178221220426,0.631578947368421,0.6646777944272639
39,25,0.5349999999999999,0.40875000000000006,1.727838837543279,0.6578947368421053,0.7152565380820163
39,26,0.56875,0.40875000000000006,1.791587195292631,0.6842105263157895,0.7609499671176342
39,27,0.6125,0.4125,1.8548338469404322,0.7105263157894737,0.801347376394882
39,28,0.6625,0.4125,1.9175504821115368,0.7368421052631579,0.836385823940795
39,29,0.6875,0.4125,1.9797095483828564,0.7631578947368421,0.866275474367
39,30,0.7125,0.4125,2.041284267383026,0.7894736842105263,0.8914136784095394
39,31,0.7224999999999999,0.4125,2.102248647233039,0.8157894736842105,0.9123046627303403
39,32,0.7537499999999999,0.42750000000000005,2.162577491492775,0.8421052631578947,0.9294943164637004
39,33,0.82,0.42750000000000005,2.2222464047994395,0.868421052631579,0.9435231176307046
39,34,0.85625,0.42750000000000005,2.2812317954001187,0.8947368421052632,0.9548960034150789
39,35,0.9,0.47375000000000006,2.3395108747923006,0.9210526315789473,0.9640659255084456
39,36,0.9375,0.47375000000000006,2.3970616546935464,0.9473684210526315,0.9714273297739415
39,37,0.96875,0.48625000000000007,2.453862941565058,0.9736842105263158,0.9773161703945857
39,38,1.0425,0.5250000000000001,2.50989432891397,1.0,0.9820137900379085
40,0,0.0,0.0,0.06298513525557761,0.0,0.0066928509242848554
40,1,0.0,0.0,0.12648622539112891,0.023809523809523808,0.008279043875619086
40,2,0.0,0.0,0.19047458827508304,0.047619047619047616,0.010237287162433682
40,3,0.0,0.0,0.25492081512932213,0.07142857142857142,0.012652804483989623
40,4,0.0,0.0,0.3197947963143308,0.09523809523809523,0.015629270047407037
40,5,0.0,0.0,0.3850657511122667,0.11904761904761904,0.019292242724332255
40,6,0.0,0.03374999999999999,0.45070226151680776,0.14285714285714285,0.023792942398164606
40,7,0.0,0.05499999999999998,0.5166723099918353,0.16666666666666666,0.02931223075135632
40,8,0.0,0.05499999999999998,0.5829433211110924,0.19047619047619047,0.03606453809916635
40,9,0.025,0.05499999999999998,0.6494822069388325,0.21428571428571427,0.0443013043435336
40,10,0.030000000000000006,0.05499999999999998,0.7162554159582589,0.23809523809523808,0.05431326613264062
40,11,0.030000000000000006,0.05499999999999998,0.7832289853014593,0.2619047619047619,0.0664306227932143
40,12,0.030000000000000006,0.05499999999999998,0.8503685959829228,0.2857142857142857,0.08101976866530781
40,13,0.030000000000000006,0.05499999999999998,0.9176396307899347,0.30952380952380953,0.098474942354424
40,14,0.030000000000000006,0.05499999999999998,0.985007234438589,0.3333333333333333,0.11920292202211755
40,15,0.030000000000000006,0.061249999999999985,1.0524363755651265,0.35714285714285715,0.14359896874846004
40,16,0.0675,0.09624999999999999,1.1198919100900135,0.38095238095238093,0.17201283293576133
40,17,0.09125000000000001,0.13874999999999998,1.1873386454676158,0.40476190476190477,0.20470505527196242
40,18,0.13375,0.22874999999999995,1.2547414053183181,0.42857142857142855,0.24179617240740997
40,19,0.16625,0.22874999999999995,1.3220650939329666,0.4523809523809524,0.28321463053491147
40,20,0.20750000000000002,0.24499999999999997,1.3892747601418451,0.47619047619047616,0.32865254651727
40,21,0.27375000000000005,0.315,1.4563356600519348,0.5,0.3775406687981454
40,22,0.3075,0.315,1.5232133181765648,0.5238095238095238,0.4290534031165338
40,23,0.31375000000000003,0.315,1.5898735865101075,0.5476190476190477,0.48215044559386533
40,24,0.36750000000000005,0.38375,1.6562827011361705,0.5714285714285714,0.5356536708339714
40,25,0.40750000000000003,0.38375,1.7224073359996965,0.5952380952380952,0.5883486248147177
40,26,0.41875,0.38375,1.7882146535202115,0.6190476190476191,0.6390927451628511
40,27,0.4375,0.38375,1.8536723517738563,0.6428571428571429,0.6869103646603126
40,28,0.46875,0.38375,1.9187487080243524,0.6666666666666666,0.7310585786300049
40,29,0.505,0.38375,1.9834126184363736,0.6904761904761905,0.771056378226556
40,30,0.5349999999999999,0.40875000000000006,2.04763363385761,0.7142857142857143,0.8066786301976914
40,31,0.56875,0.40875000000000006,2.111381991606962,0.7380952380952381,0.837923334493486
40,32,0.6125,0.4125,2.1746286432547635,0.7619047619047619,0.8649635770771975
40,33,0.6625,0.4125,2.237345278425868,0.7857142857142857,0.8880950148326715
40,34,0.6875,0.4125,2.299504344697188,0.8095238095238095,0.9076869712477019
40,35,0.7125,0.4125,2.3610790636973578,0.8333333333333334,0.9241418199787566
40,36,0.7224999999999999,0.4125,2.4220434435473703,0.8571428571428571,0.9378643669135703
40,37,0.7537499999999999,0.42750000000000005,2.4823722878071064,0.8809523809523809,0.9492408869046234
40,38,0.82,0.42750000000000005,2.5420412011137707,0.9047619047619048,0.9586263489399246
40,39,0.85625,0.42750000000000005,2.60102659171445,0.9285714285714286,0.9663379607166015
40,40,0.9,0.47375000000000006,2.659305671106632,0.9523809523809523,0.9726532132038171
40,41,0.9375,0.47375000000000006,2.7168564510078776,0.9761904761904762,0.9778108818934014
40,42,0.96875,0.48625000000000007,2.773657737879389,1.0,0.9820137900379085
41,0,0.03500000000000001,0.0,0.06398836288395411,0.0,0.0066928509242848554
41,1,0.05875000000000001,0.0,0.1284345897381932,0.02702702702702703,0.008520216921243296
41,2,0.05875000000000001,0.0,0.19330857092320186,0.05405405405405406,0.010841067890099575
41,3,0.05875000000000001,0.0,0.25857952572113774,0.08108108108108109,0.013785313623587238
41,4,0.05875000000000001,0.0,0.3242160361256788,0.10810810810810811,0.0175150067589587
41,5,0.05875000000000001,0.0,0.39018608460070636,0.13513513513513514,0.022231042404446736
41,6,0.05875000000000001,0.0,0.4564570957199633,0.16216216216216217,0.028180480766396128
41,7,0.05875000000000001,0.0,0.5229959815477034,0.1891891891891892,0.035664024337869984
41,8,0.05875000000000001,0.0,0.5897691905671298,0.21621621621621623,0.04504277074220674
41,9,0.05875000000000001,0.0,0.6567427599103303,0.24324324324324326,0.0567427681603083
41,10,0.08375000000000002,0.0,0.7238823705917937,0.2702702702702703,0.07125510937495864
41,11,0.10000000000000002,0.0,0.7911534053988056,0.2972972972972973,0.08912836690189412
41,12,0.13375,0.0,0.8585210090474599,0.32432432432432434,0.11094928451037772
41,13,0.15750000000000003,0.0,0.9259501501739976,0.35135135135135137,0.137307208411113
41,14,0.16750000000000004,0.0,0.9934056846988846,0.3783783783783784,0.1687384512694073
41,15,0.21000000000000005,0.004999999999999982,1.0608524200764868,0.40540540540540543,0.20564953020515075
41,16,0.25625000000000003,0.011249999999999982,1.1282551799271894,0.43243243243243246,0.2482237639063083
41,17,0.26750000000000007,0.011249999999999982,1.1955788685418376,0.4594594594594595,0.2963239390708905
41,18,0.26750000000000007,0.011249999999999982,1.2627885347507162,0.4864864864864865,0.34941272880639973
41,19,0.26750000000000007,0.011249999999999982,1.3298494346608059,0.5135135135135135,0.40651807194447936
41,20,0.26750000000000007,0.013749999999999974,1.396727092785436,0.5405405405405406,0.4662675343975297
41,21,0.27625000000000005,0.039999999999999994,1.4633873611189785,0.5675675675675675,0.5270007348654764
41,22,0.3325000000000001,0.04249999999999998,1.5297964757450415,0.5945945945945946,0.5869452396969792
41,23,0.3862500000000001,0.09624999999999999,1.5959211106085676,0.6216216216216216,0.6444186632340837
41,24,0.45875000000000005,0.13874999999999998,1.6617284281290825,0.6486486486486487,0.6980096443461513
41,25,0.50625,0.13874999999999998,1.7271861263827273,0.6756756756756757,0.7466985133726125
41,26,0.5575,0.14875,1.7922624826332236,0.7027027027027027,0.7899002617164447
41,27,0.62,0.21125,1.8569263930452446,0.7297297297297297,0.8274365692646298
41,28,0.7075,0.2625,1.921147408466481,0.7567567567567568,0.8594598395348299
41,29,0.75625,0.3075,1.984895766215833,0.7837837837837838,0.8863566178223687
41,30,0.80375,0.35250000000000004,2.0481424178636347,0.8108108108108109,0.908652954824632
41,31,0.8837499999999998,0.38,2.1108590530347393,0.8378378378378378,0.9269354437443201
41,32,0.9537499999999998,0.38,2.1730181193060587,0.8648648648648649,0.9417932138481667
41,33,1.0349999999999997,0.41624999999999995,2.2345928383062286,0.8918918918918919,0.9537802907305702
41,34,1.1174999999999997,0.43999999999999995,2.295557218156241,0.918918918918919,0.963394704094497
41,35,1.2012499999999997,0.43999999999999995,2.355886062415977,0.9459459459459459,0.9710698335813457
41,36,1.2549999999999997,0.43999999999999995,2.4155549757226416,0.972972972972973,0.9771738273920945
41,37,1.3249999999999997,0.49624999999999997,2.474540366323321,1.0,0.9820137900379085
42,0,0.0,0.0,0.06597004847502759,0.0,0.0066928509242848554
42,1,0.0,0.0,0.1322410595942846,0.03125,0.008847355082930384
42,2,0.0,0.0,0.1987799454220247,0.0625,0.011687257995694433
42,3,0.0,0.0,0.26555315444145106,0.09375,0.015424552081841137
42,4,0.0,0.0,0.33252672378465153,0.125,0.020332353342658753
42,5,0.025,0.0,0.39966633446611505,0.15625,0.026759283185443152
42,6,0.04125000000000001,0.0,0.466937369273127,0.1875,0.03514484640079327
42,7,0.075,0.0,0.5343049729217813,0.21875,0.04603390239924038
42,8,0.09875,0.0,0.6017341140483189,0.25,0.060086650174007626
42,9,0.10875000000000001,0.0,0.6691896485732057,0.28125,0.07807816514495095
42,10,0.15125000000000002,0.004999999999999982,0.7366363839508081,0.3125,0.10087862273005652
42,11,0.1975,0.011249999999999982,0.8040391438015106,0.34375,0.12940273159163906
42,12,0.20875000000000005,0.011249999999999982,0.871362832416159,0.375,0.16451646289656316
42,13,0.20875000000000005,0.011249999999999982,0.9385724986250376,0.40625,0.2068940488158881
42,14,0.20875000000000005,0.011249999999999982,1.0056333985351273,0.4375,0.25683199138751883
42,15,0.20875000000000005,0.013749999999999974,1.0725110566597573,0.46875,0.31405054499180746
42,16,0.21750000000000003,0.039999999999999994,1.1391713249932998,0.5,0.3775406687981454
42,17,0.27375000000000005,0.04249999999999998,1.205580439619363,0.53125,0.4455295350395727
42,18,0.3275,0.09624999999999999,1.2717050744828888,0.5625,0.5156199157230156
42,19,0.4,0.13874999999999998,1.3375123920034038,0.59375,0.5851011542032312
42,20,0.44749999999999995,0.13874999999999998,1.4029700902570486,0.625,0.6513548646660542
42,21,0.49874999999999997,0.14875,1.4680464465075447,0.65625,0.712232184238947
42,22,0.56125,0.21125,1.532710356919566,0.6875,0.7662936430859597
42,23,0.6487499999999999,0.2625,1.596931372340802,0.71875,0.8128673178375735
42,24,0.6975,0.3075,1.6606797300901541,0.75,0.8519528019683106
42,25,0.7449999999999999,0.35250000000000004,1.723926381737955,0.78125,0.8840392817460332
42,26,0.825,0.38,1.78664301690906,0.8125,0.9099070060380482
42,27,0.8949999999999999,0.38,1.8488020831803795,0.84375,0.9304582554941719
42,28,0.97625,0.41624999999999995,1.9103768021805494,0.875,0.9465966702001757
42,29,1.0587499999999999,0.43999999999999995,1.971341182030562,0.90625,0.9591542840900507
42,30,1.1424999999999998,0.43999999999999995,2.031670026290298,0.9375,0.9688561694652216
42,31,1.1962499999999998,0.43999999999999995,2.0913389395969624,0.96875,0.9763105287006256
42,32,1.2662499999999999,0.49624999999999997,2.150324330197642,1.0,0.9820137900379085
43,0,0.0,0.0,0.06487398118500867,0.0,0.0066928509242848554
43,1,0.0,0.0,0.13014493598294458,0.02857142857142857,0.008638441349380632
43,2,0.0,0.0,0.19578144638748557,0.05714285714285714,0.011143263869926362
43,3,0.0,0.0,0.26175149486251315,0.08571428571428572,0.014363867104643092
43,4,0.0,0.0,0.3280225059817702,0.11428571428571428,0.018497870401472195
43,5,0.0,0.0,0.3945613918095103,0.14285714285714285,0.023792942398164606
43,6,0.0,0.0,0.4613346008289366,0.17142857142857143,0.03055655656287596
43,7,0.0,0.0,0.5283081701721372,0.2,0.039165722796764356
43,8,0.025,0.0,0.5954477808536007,0.22857142857142856,0.0500751907317564
43,9,0.04125000000000001,0.0,0.6627188156606125,0.2571428571428571,0.06382160477065378
43,10,0.075,0.0,0.7300864193092668,0.2857142857142857,0.08101976866530781
43,11,0.09875,0.0,0.7975155604358044,0.3142857142857143,0.10234571448249133
43,12,0.10875000000000001,0.0,0.8649710949606912,0.34285714285714286,0.1285001395747747
43,13,0.15125000000000002,0.004999999999999982,0.9324178303382936,0.37142857142857144,0.16014590731729164
43,14,0.1975,0.011249999999999982,0.999820590188996,0.4,0.19781611144141825
43,15,0.20875000000000005,0.011249999999999982,1.0671442788036445,0.42857142857142855,0.24179617240740997
43,16,0.20875000000000005,0.011249999999999982,1.1343539450125228,0.45714285714285713,0.29199503954145767
43,17,0.20875000000000005,0.011249999999999982,1.2014148449226127,0.4857142857142857,0.347834532566021
43,18,0.20875000000000005,0.013749999999999974,1.2682925030472427,0.5142857142857142,0.4081958734996694
43,19,0.21750000000000003,0.039999999999999994,1.3349527713807852,0.5428571428571428,0.4714596290177347
43,20,0.27375000000000005,0.04249999999999998,1.4013618860068484,0.5714285714285714,0.5356536708339714
43,21,0.3275,0.09624999999999999,1.4674865208703742,0.6,0.5986876601124519
43,22,0.4,0.13874999999999998,1.5332938383908892,0.6285714285714286,0.6586182791989391
