,,t_min,t_max,dlen,day,station,category,name,state
17,12,0.97,1.1374999999999997,0.3288468391174481,0.5,34927,10660,P·EP 28,0.49999999999999994
17,13,0.9987499999999999,1.1374999999999997,0.356492271282726,0.5416666666666666,34927,10660,P·EP 28,0.5694444444444444
17,14,0.9999999999999998,1.1374999999999997,0.38441108574051286,0.5833333333333334,34927,10660,P·EP 28,0.6388888888888888
17,15,0.9999999999999998,1.1474999999999997,0.4125899625562412,0.625,34927,10660,P·EP 28,0.7083333333333333
17,16,1.0099999999999998,1.1474999999999997,0.4410153864126741,0.6666666666666666,34927,10660,P·EP 28,0.7777777777777777
17,17,1.0224999999999997,1.19,0.4696736544419724,0.7083333333333334,34927,10660,P·EP 28,0.8472222222222221
17,18,1.0662499999999997,1.27,0.49855088455039204,0.75,34927,10660,P·EP 28,0.9166666666666665
17,19,1.1212499999999999,1.38,0.5276330242227457,0.7916666666666666,34927,10660,P·EP 28,0.9861111111111109
17,20,1.1974999999999998,1.48875,0.556905859791217,0.8333333333333334,34927,10660,P·EP 28,1.0
17,21,1.2949999999999997,1.585,0.5863550261505861,0.875,34927,10660,P·EP 28,1.0
17,22,1.3712499999999999,1.645,0.6159660168994382,0.9166666666666666,34927,10660,P·EP 28,1.0
17,23,1.3962499999999998,1.6787499999999997,0.645724194884489,0.9583333333333334,34927,10660,P·EP 28,1.0
17,24,1.4324999999999999,1.7287499999999998,0.67561480312282,1.0,34927,10660,P·EP 28,1.0
18,0,0.04750000000000001,0.025,0.06398836288395411,0.0,26063,5830,Fiskeby 1040-4-2,0.0
18,1,0.05125000000000002,0.05625,0.1284345897381932,0.041666666666666664,26063,5830,Fiskeby 1040-4-2,0.0
18,2,0.08375000000000002,0.05625,0.19330857092320186,0.08333333333333333,26063,5830,Fiskeby 1040-4-2,0.0
18,3,0.09125000000000001,0.05625,0.25857952572113774,0.125,26063,5830,Fiskeby 1040-4-2,0.0
18,4,0.10500000000000001,0.07250000000000001,0.3242160361256788,0.16666666666666666,26063,5830,Fiskeby 1040-4-2,0.0
18,5,0.14,0.08250000000000002,0.39018608460070636,0.20833333333333334,26063,5830,Fiskeby 1040-4-2,0.01388888888888884
18,6,0.17250000000000001,0.15,0.4564570957199633,0.25,26063,5830,Fiskeby 1040-4-2,0.08333333333333331
18,7,0.24125000000000002,0.22749999999999998,0.5229959815477034,0.2916666666666667,26063,5830,Fiskeby 1040-4-2,0.15277777777777773
18,8,0.29500000000000004,0.25875,0.5897691905671298,0.3333333333333333,26063,5830,Fiskeby 1040-4-2,0.22222222222222215
18,9,0.3125,0.3025,0.6567427599103303,0.375,26063,5830,Fiskeby 1040-4-2,0.2916666666666666
18,10,0.37875000000000003,0.34625,0.7238823705917937,0.4166666666666667,26063,5830,Fiskeby 1040-4-2,0.361111111111111
18,11,0.44375,0.36374999999999996,0.7911534053988056,0.4583333333333333,26063,5830,Fiskeby 1040-4-2,0.4305555555555554
18,12,0.46624999999999994,0.44875,0.8585210090474599,0.5,26063,5830,Fiskeby 1040-4-2,0.49999999999999994
18,13,0.5449999999999999,0.5175,0.9259501501739976,0.5416666666666666,26063,5830,Fiskeby 1040-4-2,0.5694444444444444
18,14,0.6275,0.5512499999999999,0.9934056846988846,0.5833333333333334,26063,5830,Fiskeby 1040-4-2,0.6388888888888888
18,15,0.715,0.6362499999999999,1.0608524200764868,0.625,26063,5830,Fiskeby 1040-4-2,0.7083333333333333
18,16,0.8237499999999999,0.7362499999999998,1.1282551799271894,0.6666666666666666,26063,5830,Fiskeby 1040-4-2,0.7777777777777777
18,17,0.8987499999999999,0.8424999999999999,1.1955788685418376,0.7083333333333334,26063,5830,Fiskeby 1040-4-2,0.8472222222222221
18,18,1.0212499999999998,0.9724999999999998,1.2627885347507162,0.75,26063,5830,Fiskeby 1040-4-2,0.9166666666666665
18,19,1.1112499999999998,1.0312499999999998,1.3298494346608059,0.7916666666666666,26063,5830,Fiskeby 1040-4-2,0.9861111111111109
18,20,1.2099999999999997,1.0812499999999998,1.396727092785436,0.8333333333333334,26063,5830,Fiskeby 1040-4-2,1.0
18,21,1.3012499999999998,1.1924999999999997,1.4633873611189785,0.875,26063,5830,Fiskeby 1040-4-2,1.0
18,22,1.4062499999999996,1.2149999999999996,1.5297964757450415,0.9166666666666666,26063,5830,Fiskeby 1040-4-2,1.0
18,23,1.4899999999999998,1.2649999999999997,1.5959211106085676,0.9583333333333334,26063,5830,Fiskeby 1040-4-2,1.0
18,24,1.5762499999999995,1.3237499999999998,1.6617284281290825,1.0,26063,5830,Fiskeby 1040-4-2,1.0
19,0,0.04750000000000001,0.025,0.06398836288395411,0.0,26063,10539,KG-20,0.0
19,1,0.05125000000000002,0.05625,0.1284345897381932,0.041666666666666664,26063,10539,KG-20,0.0
19,2,0.08375000000000002,0.05625,0.19330857092320186,0.08333333333333333,26063,10539,KG-20,0.0
