ID,d,t_min,t_max,dlen,day,station,category,name,state
48,34,1.1174999999999997,0.43999999999999995,2.295557218156241,0.5074626865671642,26063,9960,Svetlaya,0.30000000000000004
48,35,1.2012499999999997,0.43999999999999995,2.355886062415977,0.5223880597014925,26063,9960,Svetlaya,0.4
48,36,1.2549999999999997,0.43999999999999995,2.4155549757226416,0.5373134328358209,26063,9960,Svetlaya,0.5
48,37,1.3249999999999997,0.49624999999999997,2.474540366323321,0.5522388059701493,26063,9960,Svetlaya,0.6000000000000001
48,38,1.4087499999999997,0.59625,2.5328194457155027,0.5671641791044776,26063,9960,Svetlaya,0.7000000000000001
48,39,1.4887499999999996,0.7049999999999998,2.590370225616749,0.582089552238806,26063,9960,Svetlaya,0.8
48,40,1.5762499999999995,0.8287499999999998,2.6471715124882604,0.5970149253731343,26063,9960,Svetlaya,0.9
48,41,1.6812499999999997,0.9349999999999998,2.7032028998371724,0.6119402985074627,26063,9960,Svetlaya,0.9
48,42,1.7687499999999996,0.9662499999999998,2.7584447585195995,0.6268656716417911,26063,9960,Svetlaya,0.9
48,43,1.8487499999999997,1.0449999999999997,2.81287822526112,0.6417910447761194,26063,9960,Svetlaya,0.9
48,44,1.9549999999999996,1.0799999999999996,2.8664851896040164,0.6567164179104478,26063,9960,Svetlaya,0.9
48,45,2.00875,1.1299999999999997,2.919248279481581,0.6716417910447762,26063,9960,Svetlaya,0.9
48,46,2.0524999999999998,1.1837499999999996,2.971150845609528,0.6865671641791045,26063,9960,Svetlaya,0.9
48,47,2.12125,1.2437499999999997,3.022176944873416,0.7014925373134329,26063,9960,Svetlaya,0.9
48,48,2.2162499999999996,1.2949999999999995,3.072311322879233,0.7164179104477612,26063,9960,Svetlaya,0.9
48,49,2.3062499999999995,1.3512499999999996,3.12153939582225,0.7313432835820896,26063,9960,Svetlaya,0.9
48,50,2.3874999999999997,1.3749999999999996,3.169847231817109,0.746268656716418,26063,9960,Svetlaya,0.9
48,51,2.4137499999999994,1.3949999999999996,3.2172215318201025,0.7611940298507462,26063,9960,Svetlaya,0.9
48,52,2.5012499999999998,1.4449999999999996,3.2636496102628265,0.7761194029850746,26063,9960,Svetlaya,0.9
48,53,2.51875,1.4449999999999996,3.309119375505046,0.7910447761194029,26063,9960,Svetlaya,0.9
48,54,2.5237499999999997,1.4449999999999996,3.3536193102037437,0.8059701492537313,26063,9960,Svetlaya,0.9
48,55,2.5237499999999997,1.4449999999999996,3.397138451685008,0.8208955223880597,26063,9960,Svetlaya,0.9
48,56,2.5237499999999997,1.4449999999999996,3.4396663723957297,0.835820895522388,26063,9960,Svetlaya,0.9
48,57,2.5237499999999997,1.4449999999999996,3.4811931605030226,0.8507462686567164,26063,9960,Svetlaya,0.9
48,58,2.55875,1.4449999999999996,3.5217094007008685,0.8656716417910447,26063,9960,Svetlaya,0.9
48,59,2.59875,1.4449999999999996,3.5612061552757517,0.8805970149253731,26063,9960,Svetlaya,0.9
48,60,2.63,1.4449999999999996,3.5996749454759254,0.8955223880597015,26063,9960,Svetlaya,0.9
48,61,2.6599999999999997,1.4449999999999996,3.637107733222483,0.9104477611940298,26063,9960,Svetlaya,0.9
